match_id,league_id,home_form_pts5,home_goal_diff5,away_form_pts5,away_goal_diff5,home_form_pts10,home_goal_diff10,away_form_pts10,away_goal_diff10,h2h_home_win_rate,home_advantage_baseline,result
1531,7,2.2,1.2,2.0,1.2,1.8888888888888888,0.7777777777777779,1.5555555555555556,0.2222222222222221,0.33,0.41937321937321936,D
491,4,0.0,-1.5999999999999999,2.0,0.3999999999999999,1.0,-0.5,1.7,0.20000000000000007,0.33,0.41937321937321936,H
91,1,0.4,-0.7999999999999999,1.6,0.40000000000000013,1.3333333333333333,-0.11111111111111116,2.0,0.7777777777777777,0.33,0.41937321937321936,H
492,4,1.6,0.6000000000000001,0.6,-0.6000000000000001,1.7,0.0,0.5,-1.4999999999999998,0.33,0.41937321937321936,H
860,5,1.8,0.5999999999999999,0.6,-2.0,1.3333333333333333,0.0,0.8,-1.5,0.33,0.41937321937321936,H
1217,6,1.6,0.6000000000000001,0.2,-2.2,1.75,0.5,0.125,-1.875,0.33,0.41937321937321936,H
1215,6,1.0,-0.20000000000000018,1.2,-1.0,1.0,-0.125,1.25,-0.875,0.33,0.41937321937321936,D
1214,6,2.2,2.8,2.0,0.5999999999999999,2.5,2.75,1.875,0.5,0.33,0.41937321937321936,H
1218,6,0.4,-1.0,0.8,-0.5999999999999999,0.25,-1.625,1.25,0.125,0.33,0.41937321937321936,H
1216,6,1.0,0.0,1.0,-0.19999999999999996,1.0,-0.5,0.625,-0.75,0.33,0.41937321937321936,A
95,1,0.4,-1.2000000000000002,1.4,-0.3999999999999999,0.4444444444444444,-1.2222222222222223,1.0,-0.4444444444444444,0.33,0.41937321937321936,D
94,1,0.2,-1.2000000000000002,1.8,0.6,0.1111111111111111,-1.4444444444444446,1.0,-0.6666666666666665,0.33,0.41937321937321936,H
93,1,2.6,1.2,1.6,0.0,2.4444444444444446,1.3333333333333333,1.7777777777777777,0.4444444444444444,0.33,0.41937321937321936,H
92,1,1.4,0.0,2.2,0.6000000000000001,1.3333333333333333,0.0,2.5555555555555554,1.2222222222222223,0.33,0.41937321937321936,H
96,1,1.6,0.3999999999999999,1.4,-0.3999999999999999,1.7777777777777777,0.44444444444444453,1.2222222222222223,-0.33333333333333326,0.33,0.41937321937321936,H
493,4,1.0,-0.20000000000000007,1.2,0.19999999999999996,1.1,-0.30000000000000004,1.0,-0.30000000000000004,0.33,0.41937321937321936,H
1532,7,2.2,1.4,1.2,0.0,2.5555555555555554,2.2222222222222223,1.5555555555555556,0.33333333333333337,0.33,0.41937321937321936,H
861,5,1.2,0.0,1.8,0.8000000000000003,1.6,0.0,1.8,1.0,0.33,0.41937321937321936,A
1219,6,1.2,-0.5999999999999999,2.6,1.8,1.625,0.125,2.5,1.375,0.33,0.41937321937321936,H
97,1,0.2,-1.1999999999999997,0.8,-0.4,0.2222222222222222,-1.4444444444444444,0.6666666666666666,-0.5555555555555557,0.33,0.41937321937321936,D
1533,7,2.0,0.3999999999999999,1.8,1.7999999999999998,1.4444444444444444,-0.22222222222222232,1.4444444444444444,1.0,0.33,0.41937321937321936,A
862,5,1.0,-0.19999999999999996,1.8,0.3999999999999999,0.8,-0.30000000000000004,1.5555555555555556,0.5555555555555554,0.33,0.41937321937321936,A
1534,7,0.8,-2.0,1.6,0.20000000000000018,0.7777777777777778,-1.7777777777777777,1.4444444444444444,0.22222222222222232,0.33,0.41937321937321936,H
863,5,3.0,1.6,2.6,2.6,2.5,1.3,1.9,1.2000000000000002,0.33,0.41937321937321936,A
494,4,1.6,0.3999999999999999,1.4,-0.19999999999999996,1.9,0.8999999999999999,0.8,-0.5999999999999999,0.33,0.41937321937321936,H
1535,7,0.8,-0.19999999999999996,1.4,0.3999999999999999,1.0,-0.11111111111111116,1.5555555555555556,0.2222222222222221,0.33,0.41937321937321936,H
864,5,0.6,-0.6000000000000001,2.6,2.4,1.4,0.0,1.9,1.2000000000000002,0.33,0.41937321937321936,A
98,1,1.8,1.2,1.8,0.8,1.4444444444444444,0.8888888888888888,2.0,0.5555555555555554,0.33,0.41937321937321936,H
1220,6,1.8,0.20000000000000018,1.4,0.0,1.875,0.25,1.125,-0.125,0.33,0.41937321937321936,D
495,4,2.4,2.0,0.6,-1.2,2.7,2.6,1.0,-0.8,0.33,0.41937321937321936,H
1536,7,1.4,0.19999999999999996,1.0,-0.3999999999999999,1.1111111111111112,-0.5555555555555556,1.2222222222222223,0.11111111111111116,0.33,0.41937321937321936,H
1537,7,0.0,-2.4,0.6,-2.0,0.6666666666666666,-1.4444444444444446,0.4444444444444444,-2.3333333333333335,0.33,0.41937321937321936,H
99,1,1.0,-0.6,2.0,1.0000000000000002,1.2222222222222223,-0.3333333333333335,1.8888888888888888,0.8888888888888888,0.33,0.41937321937321936,D
1221,6,1.4,-0.19999999999999996,1.4,-0.6000000000000001,1.25,-0.25,1.5,-0.25,0.33,0.41937321937321936,H
865,5,0.6,-1.7999999999999998,1.4,-0.6000000000000001,0.9,-0.9000000000000001,1.3,-0.10000000000000009,0.33,0.41937321937321936,H
496,4,2.0,0.0,1.6,0.4,1.4,-0.30000000000000004,1.2,-0.10000000000000009,0.33,0.41937321937321936,A
1538,7,0.6,-0.8,1.4,0.40000000000000013,1.1111111111111112,-0.11111111111111094,1.8888888888888888,1.1111111111111112,0.33,0.41937321937321936,A
866,5,2.6,1.1999999999999997,0.8,-0.6000000000000001,2.1,1.0999999999999999,0.8,-0.8,0.33,0.41937321937321936,H
497,4,1.6,0.8,2.0,0.4,1.7,0.6000000000000001,1.7,0.19999999999999996,0.33,0.41937321937321936,D
868,5,0.8,-0.19999999999999996,0.2,-2.1999999999999997,0.9,-0.20000000000000018,0.6,-1.4000000000000001,0.33,0.41937321937321936,A
867,5,0.4,-0.9999999999999999,0.8,-1.2,1.1,-0.20000000000000007,0.9,-0.9000000000000001,0.33,0.41937321937321936,H
869,5,2.4,1.6,1.4,-0.40000000000000013,1.9,0.9000000000000001,0.9,-0.8999999999999999,0.33,0.41937321937321936,H
100,1,1.4,0.0,1.4,0.0,1.3333333333333333,0.0,1.4444444444444444,0.0,0.33,0.41937321937321936,H
498,4,0.8,-0.7999999999999999,1.2,0.19999999999999996,1.0,-0.3999999999999999,0.9,-0.10000000000000009,0.33,0.41937321937321936,H
870,5,0.8,-1.4000000000000001,0.2,-1.6,0.8,-1.2999999999999998,0.9,-0.7,0.33,0.41937321937321936,D
1222,6,1.4,-0.19999999999999996,1.4,-0.3999999999999999,1.6666666666666667,0.11111111111111116,1.7777777777777777,0.2222222222222221,0.33,0.41937321937321936,D
1539,7,1.4,0.40000000000000013,2.0,1.2,2.0,1.0999999999999999,1.3,-0.10000000000000009,0.33,0.41937321937321936,A
871,5,0.6,-1.6,0.8,-0.7999999999999999,0.8,-1.2000000000000002,1.3,-0.09999999999999998,0.33,0.41937321937321936,D
499,4,1.6,0.20000000000000007,1.2,-0.6000000000000001,1.3,0.09999999999999998,0.8,-0.7,0.33,0.41937321937321936,A
500,4,2.0,0.0,2.0,0.8,2.3,1.0,1.7,0.0,0.33,0.41937321937321936,H
872,5,0.8,-0.6000000000000001,0.8,-0.19999999999999996,0.8,-0.7000000000000001,0.8,-0.30000000000000004,0.33,0.41937321937321936,A
1223,6,1.4,-0.19999999999999973,0.8,-0.8,1.3333333333333333,-0.5555555555555556,0.5555555555555556,-1.333333333333333,0.33,0.41937321937321936,H
1225,6,0.0,-3.2,1.4,0.19999999999999996,0.1111111111111111,-2.2222222222222223,1.7777777777777777,0.5555555555555556,0.33,0.41937321937321936,D
1226,6,1.4,0.19999999999999996,2.2,2.4000000000000004,0.8888888888888888,-0.44444444444444453,2.5555555555555554,2.7777777777777777,0.33,0.41937321937321936,A
1224,6,1.0,-0.19999999999999996,1.8,0.3999999999999999,1.1111111111111112,-0.11111111111111116,1.7777777777777777,0.2222222222222221,0.33,0.41937321937321936,H
103,1,0.8,-0.3999999999999999,1.4,-0.20000000000000018,0.7,-0.5,1.5,0.09999999999999987,0.33,0.41937321937321936,A
101,1,0.4,-0.8,0.6,-1.0,0.3,-1.3000000000000003,0.4,-1.2,0.33,0.41937321937321936,H
104,1,1.4,0.19999999999999973,2.0,0.8,1.3,-0.10000000000000009,1.5,0.10000000000000009,0.33,0.41937321937321936,H
102,1,1.4,-0.3999999999999999,1.6,0.4,1.1,-0.5999999999999999,0.9,-0.7,0.33,0.41937321937321936,D
501,4,2.0,0.40000000000000013,0.6,-1.2000000000000002,2.0,0.10000000000000009,1.2,-0.3999999999999999,0.33,0.41937321937321936,H
1540,7,1.4,-0.19999999999999996,1.4,0.0,1.3,0.0,2.0,0.8,0.33,0.41937321937321936,A
873,5,0.8,-0.8,1.8,0.3999999999999999,0.8,-0.9999999999999999,1.7,0.5999999999999999,0.33,0.41937321937321936,D
1227,6,2.4,1.6,2.0,0.8,2.2222222222222223,1.1111111111111112,1.4444444444444444,0.11111111111111116,0.33,0.41937321937321936,D
105,1,1.4,-0.19999999999999996,2.0,0.40000000000000013,1.6,0.30000000000000004,2.3,1.0,0.33,0.41937321937321936,H
1541,7,1.0,-0.19999999999999996,0.4,-1.0,1.4,0.20000000000000007,1.0,-0.19999999999999996,0.33,0.41937321937321936,H
874,5,1.8,0.6000000000000001,0.6,-0.6000000000000001,1.8,0.9000000000000001,1.3,-0.09999999999999987,0.33,0.41937321937321936,H
106,1,2.6,0.8,1.2,-0.20000000000000018,2.5,1.2999999999999998,1.8,0.19999999999999996,0.33,0.41937321937321936,H
1542,7,1.6,0.20000000000000018,2.6,1.5999999999999999,1.0,-0.5,2.6,2.0999999999999996,0.33,0.41937321937321936,A
502,4,1.0,0.0,1.4,-0.6000000000000001,0.7,-0.4999999999999999,1.4,-0.4,0.33,0.41937321937321936,H
875,5,3.0,3.2,1.2,-0.19999999999999996,1.9,1.1,1.5,-0.19999999999999996,0.33,0.41937321937321936,H
503,4,2.0,0.4,1.4,-0.3999999999999999,1.7,0.20000000000000007,1.0,-0.5,0.33,0.41937321937321936,D
107,1,1.0,-0.5999999999999999,1.4,-0.3999999999999999,1.2,-0.29999999999999993,1.0,-0.40000000000000013,0.33,0.41937321937321936,H
1543,7,1.8,0.4,2.2,1.2000000000000002,1.6,0.9999999999999999,1.8,0.7000000000000001,0.33,0.41937321937321936,D
108,1,1.8,1.4000000000000001,0.4,-1.2000000000000002,1.6,1.1,0.5,-1.1,0.33,0.41937321937321936,A
109,1,2.0,1.0,1.0,-0.20000000000000007,1.9,0.7,1.5,0.0,0.33,0.41937321937321936,A
877,5,3.0,2.6,1.2,-1.4000000000000001,2.1,1.3,0.9,-1.0999999999999999,0.33,0.41937321937321936,H
876,5,0.8,-1.0,1.8,0.6,1.2,-0.19999999999999996,1.5,0.09999999999999987,0.33,0.41937321937321936,A
1228,6,1.4,-0.8,1.0,-0.20000000000000018,1.2222222222222223,-0.7777777777777779,0.8888888888888888,-0.6666666666666667,0.33,0.41937321937321936,D
504,4,1.4,0.0,1.6,0.5999999999999999,1.7,0.20000000000000007,1.9,0.8,0.33,0.41937321937321936,A
1544,7,0.0,-2.4,1.4,-0.19999999999999996,0.4,-2.2,1.3,-0.30000000000000004,0.33,0.41937321937321936,H
1546,7,0.6,-1.8,1.2,0.19999999999999996,0.9,-1.2,1.4,0.10000000000000009,0.33,0.41937321937321936,A
1545,7,0.8,-1.2,1.4,0.3999999999999999,1.1,-0.30000000000000004,1.2,0.0,0.33,0.41937321937321936,A
1229,6,1.2,-0.6000000000000001,1.6,1.2000000000000002,1.4444444444444444,0.11111111111111116,1.8888888888888888,0.9999999999999998,0.33,0.41937321937321936,A
110,1,1.6,0.40000000000000013,1.4,0.19999999999999996,1.8,0.8,1.8,0.5999999999999999,0.33,0.41937321937321936,D
878,5,1.0,0.0,2.4,1.5999999999999999,0.7,-0.3999999999999999,1.9,0.8,0.33,0.41937321937321936,A
506,4,0.6,-0.6000000000000001,1.2,0.3999999999999999,0.5,-1.3,1.8,0.7000000000000001,0.33,0.41937321937321936,D
505,4,1.2,0.19999999999999996,1.4,0.0,0.8,-0.20000000000000007,1.4,0.09999999999999987,0.33,0.41937321937321936,A
1230,6,0.8,-0.19999999999999996,1.2,0.0,1.1111111111111112,0.0,1.0,-0.11111111111111116,0.33,0.41937321937321936,A
1547,7,2.2,1.4000000000000001,1.4,0.0,1.5,0.19999999999999996,1.0,-1.4,0.33,0.41937321937321936,H
879,5,2.6,1.2,2.4,0.5999999999999999,2.3,1.1999999999999997,2.5,1.3,0.33,0.41937321937321936,D
507,4,2.0,0.7999999999999999,2.4,2.2,1.2,0.0,2.7,2.7,0.33,0.41937321937321936,H
1548,7,1.4,0.19999999999999996,1.4,0.0,2.0,0.8999999999999999,1.3,-0.09999999999999987,0.33,0.41937321937321936,H
1231,6,2.6,2.6,1.6,0.0,2.6,2.5999999999999996,1.2,-0.7,0.33,0.41937321937321936,H
508,4,0.6,-0.4,0.8,-0.40000000000000013,0.7,-0.30000000000000004,0.5,-1.3000000000000003,0.33,0.41937321937321936,H
1549,7,2.6,1.6,2.0,1.0,2.6,2.0,1.4,0.19999999999999996,0.33,0.41937321937321936,H
111,1,1.4,-0.6000000000000001,1.2,0.0,0.9,-0.7,1.9,1.0,0.33,0.41937321937321936,A
509,4,0.6,-0.7999999999999999,1.6,0.19999999999999996,0.7,-0.8,1.8,0.4,0.33,0.41937321937321936,H
880,5,0.6,-2.0,2.2,1.0,0.9,-1.0,2.1,1.0000000000000002,0.33,0.41937321937321936,A
1236,6,1.0,-0.8,0.2,-2.8,1.3,0.0,0.2,-2.0,0.33,0.41937321937321936,H
1233,6,1.2,-0.40000000000000013,1.6,0.19999999999999996,1.6,0.0,1.7,0.19999999999999996,0.33,0.41937321937321936,H
1232,6,1.6,0.40000000000000013,1.6,0.0,1.2,0.09999999999999987,1.6,0.09999999999999998,0.33,0.41937321937321936,H
1234,6,1.2,0.0,2.0,0.7999999999999999,0.9,-0.5999999999999999,2.1,1.0,0.33,0.41937321937321936,H
1235,6,1.4,0.19999999999999996,0.2,-1.0,1.7,0.5,1.0,-0.19999999999999996,0.33,0.41937321937321936,H
114,1,1.0,-0.19999999999999996,2.0,0.8,1.6,0.40000000000000013,1.8,0.4999999999999999,0.33,0.41937321937321936,H
116,1,1.0,-0.6000000000000001,0.8,-0.6,1.5,-0.10000000000000009,0.7,-0.6000000000000001,0.33,0.41937321937321936,D
115,1,1.2,0.19999999999999996,1.8,0.3999999999999999,1.0,-0.3999999999999999,1.3,-0.10000000000000009,0.33,0.41937321937321936,D
113,1,1.4,0.0,1.0,-0.20000000000000018,1.8,0.40000000000000013,0.6,-0.8999999999999999,0.33,0.41937321937321936,A
112,1,1.4,0.19999999999999996,2.0,0.40000000000000013,1.4,0.0,1.6,0.10000000000000009,0.33,0.41937321937321936,A
510,4,2.0,0.7999999999999999,0.6,-1.4,2.1,0.8999999999999999,0.9,-0.7999999999999998,0.33,0.41937321937321936,H
1550,7,1.4,0.0,1.4,0.19999999999999996,1.4,0.20000000000000007,1.7,0.5,0.33,0.41937321937321936,A
881,5,1.4,-0.19999999999999996,2.2,1.0000000000000002,1.7,0.6000000000000001,1.8,0.8,0.33,0.41937321937321936,D
117,1,1.8,0.20000000000000018,1.2,0.6000000000000001,2.0,0.7,1.5,1.0000000000000002,0.33,0.41937321937321936,A
511,4,1.8,0.19999999999999996,0.8,-0.4,1.0,-0.5,1.6,0.09999999999999998,0.33,0.41937321937321936,A
1237,6,1.6,1.0,1.4,-0.19999999999999996,2.0,1.0,1.5,-0.40000000000000013,0.33,0.41937321937321936,H
512,4,1.8,0.19999999999999996,0.6,-1.4000000000000001,1.4,-0.19999999999999996,1.0,-0.8999999999999999,0.33,0.41937321937321936,H
1551,7,1.2,-0.20000000000000018,0.6,-1.7999999999999998,1.0,-1.4,0.6,-2.0,0.33,0.41937321937321936,H
882,5,1.2,0.0,3.0,2.6,0.8,-0.30000000000000004,2.2,1.3,0.33,0.41937321937321936,A
1552,7,1.2,0.40000000000000013,2.2,1.4,1.7,0.5999999999999999,1.8,0.6000000000000001,0.33,0.41937321937321936,D
513,4,1.4,-0.3999999999999999,2.4,2.4,1.1,-0.40000000000000013,2.4,2.5,0.33,0.41937321937321936,D
883,5,1.0,-0.5999999999999999,0.8,-0.8000000000000003,0.6,-1.4,0.8,-1.0,0.33,0.41937321937321936,D
514,4,1.4,-0.3999999999999999,2.0,0.8,1.7,0.0,2.0,0.2999999999999998,0.33,0.41937321937321936,D
885,5,0.4,-1.2000000000000002,3.0,2.8000000000000003,0.9,-0.7,2.3,1.5,0.33,0.41937321937321936,A
884,5,0.6,-0.7999999999999999,0.8,-0.19999999999999996,1.0,-0.3999999999999999,0.7,-0.3999999999999999,0.33,0.41937321937321936,D
118,1,0.6,-1.0,2.6,1.0,0.4,-1.3,2.5,1.2999999999999998,0.33,0.41937321937321936,A
1553,7,1.8,0.5999999999999999,0.8,-1.2000000000000002,1.6,0.5,0.8,-0.8,0.33,0.41937321937321936,H
1238,6,0.8,-0.6000000000000001,1.6,0.5999999999999999,0.5,-1.3,1.3,0.10000000000000009,0.33,0.41937321937321936,A
515,4,1.2,-0.8,1.4,-0.19999999999999996,1.3,-0.4999999999999999,1.2,-0.09999999999999987,0.33,0.41937321937321936,H
1554,7,0.2,-1.2000000000000002,0.6,-1.8,0.9,-0.30000000000000004,0.9,-1.2,0.33,0.41937321937321936,A
1555,7,2.0,1.0,1.6,0.19999999999999996,1.3,0.0,1.0,-0.5999999999999999,0.33,0.41937321937321936,H
1239,6,1.6,0.6000000000000001,0.8,-0.6,1.4,0.10000000000000009,0.8,-0.5,0.33,0.41937321937321936,H
119,1,0.8,-1.0,1.6,0.5999999999999999,0.8,-0.8,1.2,-0.09999999999999987,0.33,0.41937321937321936,D
886,5,2.0,0.19999999999999996,0.6,-1.2,2.3,1.0,1.2,-0.19999999999999996,0.33,0.41937321937321936,H
516,4,1.4,0.20000000000000018,2.0,0.6000000000000001,0.9,-0.3999999999999999,2.3,1.1,0.33,0.41937321937321936,A
887,5,2.4,1.6,2.2,0.8,2.2,1.0,1.7,0.19999999999999996,0.33,0.41937321937321936,H
1556,7,1.8,0.3999999999999999,0.8,-0.7999999999999998,1.7,1.1,1.2,-0.20000000000000018,0.33,0.41937321937321936,H
517,4,1.2,0.3999999999999999,2.0,0.4,1.6,0.6000000000000001,1.5,0.20000000000000007,0.33,0.41937321937321936,H
888,5,1.0,-0.6,0.6,-0.6000000000000001,1.1,-0.20000000000000007,1.2,-0.40000000000000013,0.33,0.41937321937321936,D
889,5,0.8,-0.6000000000000001,0.8,-1.4,0.7,-0.8,0.9,-1.0,0.33,0.41937321937321936,A
120,1,1.4,0.19999999999999996,1.4,-0.40000000000000013,1.5,0.09999999999999987,1.2,-0.5,0.33,0.41937321937321936,A
1240,6,0.8,-0.4,0.6,-1.2000000000000002,0.8,-0.5,0.5,-1.5,0.33,0.41937321937321936,H
1557,7,0.8,0.0,1.2,-0.40000000000000013,1.7,0.6000000000000001,1.1,-0.19999999999999996,0.33,0.41937321937321936,A
890,5,0.4,-1.0000000000000002,0.6,-2.4,0.9,-0.9000000000000001,0.6,-1.7,0.33,0.41937321937321936,H
121,1,2.0,0.40000000000000013,0.6,-0.8,1.6,0.10000000000000009,0.4,-1.3000000000000003,0.33,0.41937321937321936,D
518,4,1.4,0.0,1.0,-0.40000000000000013,1.6,0.10000000000000009,1.0,-0.3999999999999999,0.33,0.41937321937321936,H
519,4,2.0,1.7999999999999998,1.8,0.19999999999999996,2.2,1.7999999999999998,1.0,-0.40000000000000013,0.33,0.41937321937321936,A
891,5,0.2,-1.6,0.4,-0.7999999999999999,0.9,-0.8,0.7,-0.4,0.33,0.41937321937321936,D
1245,6,1.0,-0.4,1.8,0.8,1.5,0.0,1.7,0.6999999999999997,0.33,0.41937321937321936,A
1241,6,1.0,-0.8,2.2,1.2,1.4,-0.3999999999999999,1.7,0.3999999999999999,0.33,0.41937321937321936,H
1243,6,1.0,-0.8,0.2,-2.8,1.1,-1.0,0.2,-2.1,0.33,0.41937321937321936,H
1242,6,1.4,-0.19999999999999996,1.4,-0.40000000000000013,1.4,-0.5,1.6,0.3999999999999999,0.33,0.41937321937321936,D
1244,6,1.4,0.40000000000000013,1.6,0.19999999999999996,1.8,0.7999999999999999,1.5,0.30000000000000004,0.33,0.41937321937321936,A
123,1,1.0,-0.3999999999999999,1.2,-0.19999999999999996,0.8,-0.4,1.4,-0.09999999999999987,0.33,0.41937321937321936,D
124,1,1.4,0.0,0.8,-1.0000000000000002,1.4,0.10000000000000009,0.9,-0.7,0.33,0.41937321937321936,H
125,1,1.8,0.20000000000000018,1.0,-0.40000000000000013,1.5,0.10000000000000009,0.9,-0.5,0.33,0.41937321937321936,H
122,1,1.6,0.8000000000000003,1.4,0.20000000000000018,0.9,-0.19999999999999996,1.3,-0.10000000000000009,0.33,0.41937321937321936,A
520,4,0.6,-1.0,1.2,-0.3999999999999999,0.6,-1.1,0.9,-0.6000000000000001,0.33,0.41937321937321936,D
1558,7,0.8,-1.2000000000000002,1.2,-0.3999999999999999,0.8,-0.7000000000000001,1.3,-1.1,0.33,0.41937321937321936,H
892,5,1.6,0.0,1.2,-0.3999999999999999,1.8,0.7,1.1,-0.20000000000000007,0.33,0.41937321937321936,H
126,1,1.4,-0.6000000000000001,1.0,0.0,1.2,-0.5,1.6,0.5,0.33,0.41937321937321936,A
521,4,0.6,-1.7999999999999998,1.0,-0.6000000000000001,0.9,-1.2,1.2,-0.30000000000000004,0.33,0.41937321937321936,H
1246,6,1.8,0.6000000000000001,3.0,3.2,1.6,0.19999999999999996,2.6,2.8,0.33,0.41937321937321936,D
1559,7,0.8,-0.6000000000000001,0.6,-1.0,1.3,0.0,0.9,-0.5000000000000002,0.33,0.41937321937321936,H
893,5,2.0,0.20000000000000018,0.8,-0.40000000000000013,1.7,0.19999999999999996,0.7,-0.8,0.33,0.41937321937321936,H
522,4,0.8,-0.6000000000000001,2.4,1.0,0.5,-0.7999999999999999,2.1,0.9,0.33,0.41937321937321936,A
1560,7,3.0,2.2,0.2,-1.2000000000000002,2.6,1.7000000000000002,0.6,-0.7,0.33,0.41937321937321936,D
894,5,0.8,-0.40000000000000013,1.0,-0.5999999999999999,1.0,-0.5,0.7,-1.2,0.33,0.41937321937321936,A
523,4,1.6,0.40000000000000013,1.8,0.6000000000000001,1.8,0.19999999999999996,1.4,-0.09999999999999987,0.33,0.41937321937321936,D
127,1,1.6,0.6000000000000001,1.2,0.19999999999999996,1.3,0.0,1.1,0.0,0.33,0.41937321937321936,H
128,1,1.8,1.6,1.4,-0.40000000000000013,1.5,1.0000000000000002,1.5,0.0,0.33,0.41937321937321936,D
129,1,1.6,0.19999999999999996,1.0,-0.6000000000000001,1.9,0.7,1.6,0.09999999999999987,0.33,0.41937321937321936,H
1561,7,0.6,-1.6,1.8,0.6,0.6,-1.5,1.6,0.3999999999999999,0.33,0.41937321937321936,D
896,5,1.0,-0.40000000000000013,3.0,2.4,0.8,-0.3999999999999999,2.4,1.3000000000000003,0.33,0.41937321937321936,H
895,5,0.8,-0.6,2.0,0.19999999999999996,0.8,-0.5,2.3,1.0,0.33,0.41937321937321936,A
1247,6,1.6,0.5999999999999999,1.6,0.19999999999999996,1.5,0.3999999999999999,0.9,-0.6000000000000001,0.33,0.41937321937321936,H
524,4,2.4,1.2000000000000002,1.0,0.0,2.5,1.4,1.0,0.0,0.33,0.41937321937321936,H
130,1,2.6,1.0000000000000002,1.2,-0.8,2.5,1.2,1.7,0.0,0.33,0.41937321937321936,H
1563,7,2.0,0.5999999999999999,2.6,1.5999999999999999,1.3,-0.10000000000000009,1.6,0.2999999999999998,0.33,0.41937321937321936,H
1562,7,1.8,1.0,2.2,0.6000000000000001,1.9,0.7999999999999998,1.9,1.2000000000000002,0.33,0.41937321937321936,H
1564,7,1.2,-1.0,1.4,0.0,0.9,-1.2,1.0,-0.5,0.33,0.41937321937321936,A
1248,6,0.2,-1.4,2.0,1.2000000000000002,0.7,-0.7,2.3,1.3000000000000003,0.33,0.41937321937321936,A
525,4,1.2,-0.3999999999999999,1.8,0.7999999999999999,1.2,-0.10000000000000009,1.9,0.7999999999999999,0.33,0.41937321937321936,A
897,5,1.4,0.0,1.8,0.8,0.9,-1.0,1.8,0.8,0.33,0.41937321937321936,D
1565,7,1.8,0.6000000000000001,1.4,0.19999999999999996,1.9,0.7,2.0,0.8,0.33,0.41937321937321936,H
526,4,1.8,0.20000000000000007,1.6,0.0,1.4,0.10000000000000009,1.5,0.0,0.33,0.41937321937321936,H
898,5,0.6,-1.2,3.0,2.6,1.1,-0.30000000000000004,2.5,1.9,0.33,0.41937321937321936,A
527,4,1.2,-0.8,1.4,-0.40000000000000013,1.6,-0.19999999999999996,1.5,-0.10000000000000009,0.33,0.41937321937321936,D
528,4,1.4,0.0,1.4,0.8,1.9,0.29999999999999993,1.9,1.4000000000000001,0.33,0.41937321937321936,A
131,1,1.0,-0.20000000000000018,1.2,-0.19999999999999996,0.8,-0.5999999999999999,0.8,-0.4,0.33,0.41937321937321936,A
132,1,0.2,-1.8,1.4,-0.6000000000000001,0.9,-0.9000000000000001,1.2,-0.5999999999999999,0.33,0.41937321937321936,H
134,1,0.8,-0.5999999999999999,2.2,1.0,0.5,-1.1,2.1,0.9999999999999999,0.33,0.41937321937321936,A
135,1,0.6,-1.0,1.6,0.5999999999999999,1.1,-0.30000000000000004,0.8,-0.3999999999999999,0.33,0.41937321937321936,H
133,1,1.4,0.0,2.6,1.2000000000000002,1.2,-0.19999999999999996,2.5,1.0999999999999999,0.33,0.41937321937321936,D
136,1,0.6,-1.4,1.8,0.20000000000000018,1.4,-0.3999999999999999,1.7,0.19999999999999996,0.33,0.41937321937321936,H
529,4,1.8,0.4,2.4,1.2000000000000002,1.9,0.8,2.5,1.4,0.33,0.41937321937321936,H
137,1,1.6,1.0000000000000002,1.6,1.2,1.8,0.8,1.6,0.7,0.33,0.41937321937321936,H
138,1,0.4,-1.5999999999999999,2.0,0.7999999999999998,1.3,-0.30000000000000004,1.4,0.20000000000000018,0.33,0.41937321937321936,H
139,1,1.6,0.0,1.6,0.20000000000000018,1.5,0.0,1.6,0.10000000000000009,0.33,0.41937321937321936,H
140,1,1.4,0.19999999999999996,1.4,1.0,1.3,0.0,1.6,1.1,0.33,0.41937321937321936,H
899,5,2.2,1.7999999999999998,1.4,0.0,2.1,1.0999999999999999,1.1,-0.10000000000000009,0.33,0.41937321937321936,H
1566,7,1.8,0.6000000000000001,1.2,-0.19999999999999996,1.7,0.6000000000000001,1.3,-0.20000000000000018,0.33,0.41937321937321936,H
1249,6,1.6,0.40000000000000013,0.4,-0.9999999999999999,1.6,0.3999999999999999,1.2,-0.19999999999999996,0.33,0.41937321937321936,H
900,5,3.0,2.0,1.6,0.3999999999999999,2.5,1.9999999999999998,2.0,1.0,0.33,0.41937321937321936,H
530,4,1.0,-0.8,1.2,-0.8,0.9,-0.7,1.6,-0.19999999999999996,0.33,0.41937321937321936,H
1567,7,2.0,1.0,2.6,1.7999999999999998,1.6,0.30000000000000004,2.4,1.5,0.33,0.41937321937321936,D
531,4,1.8,0.20000000000000018,0.2,-1.8000000000000003,1.3,-0.20000000000000018,0.5,-1.0999999999999999,0.33,0.41937321937321936,H
901,5,1.6,0.3999999999999999,0.2,-1.0,0.9,-0.9999999999999999,0.7,-0.5999999999999999,0.33,0.41937321937321936,D
1254,6,0.6,-1.2,0.8,-0.7999999999999998,0.5,-1.5,1.5,0.30000000000000004,0.33,0.41937321937321936,A
1251,6,1.8,0.8,1.4,0.19999999999999996,2.0,0.8999999999999999,1.1,-0.19999999999999996,0.33,0.41937321937321936,H
1252,6,2.6,2.2,1.6,-0.19999999999999996,2.3,1.4999999999999998,1.4,-0.5,0.33,0.41937321937321936,D
